V3 POS200KB MEAN_cM
30 14400000 9.39874103041052e-05
30 14600000 9.63025508320911e-05
30 14800000 7.46246627966926e-05
30 1.5e+07 6.76038181544421e-05
30 15200000 5.68560182896002e-05
30 15400000 6.95985406060045e-05
30 15600000 0.00022965841914005
30 15800000 0
30 1.6e+07 0.000298049194342705
30 16200000 0.000587518837481782
30 16400000 0.000632806830075499
30 16600000 0.0010575429141114
30 16800000 0.000823828925242786
30 1.7e+07 0.00094501724409033
30 17200000 0.000433486753805773
30 17400000 0.000275089471133819
30 17600000 0.000310666048662577
30 17800000 0.00045995732111229
30 1.8e+07 0.00197130731570942
30 18200000 0
30 18400000 0.000701007414623733
30 18600000 0.000693480615693885
30 18800000 0.00218210801596124
30 1.9e+07 0.00192782692758311
30 19200000 0.000863177597824652
30 19400000 0.00204450130762466
30 19600000 0
30 19800000 0.000448873123322477
30 2e+07 0.000810689300920937
